wallet,page,address,balance,transactions,last_used_in_block
Poloniex.com,3,1iVXACnXFNBZ3PVRArbKEi6oYJsr9NqLj,0.18705859,239,534038
Poloniex.com,3,185ufwJksWK5Gxg6BCbEXFKTsvsG8JzGjm,0.18683087,198,622139
Poloniex.com,3,1AgYuwCWMZnvCqdAZ9wgXnEc6uHouZG2we,0.18635487,394,578693
Poloniex.com,3,16HjcQysDcfwDGcWqYamfXpBZQk9zeMNBN,0.18525502,156,564697
Poloniex.com,3,1LrLe2uZcWnhya63Rgpqo8PvBaVxMPVNBt,0.18443262,186,543208
Poloniex.com,3,1Ak4Lu36SmwKrsp1fgRVVi6kMXe761pugw,0.1831787,134,541600
Poloniex.com,3,17MZ1dVTnw9WaMLZjch2CHEBwpDmx52Bdr,0.18237198,174,573848
Poloniex.com,3,13XgWR5W7XBeiM7rk4o2QkBrTzZmUQ4jw9,0.18163709,195,667989
Poloniex.com,3,1FGZTGTrnr8DHGEGsvJ8AYDJBGYrh715J1,0.18162,429,473792
Poloniex.com,3,12gQw5xHCGqV6RC3BbikUQA8mrBGKaxSJ7,0.18116811,141,510389
Poloniex.com,3,1HYkaENnuTya4vZb9hcHgRKEXLLDirjGuk,0.17846743,209,569450
Poloniex.com,3,12fYSAt4Uz8neMtMT2YMNXq37cBV7Vw91S,0.17804067,545,661989
Poloniex.com,3,1MvaRdJ59m3sLirrNHAndgN16nXN2whwLR,0.17707558,171,611135
Poloniex.com,3,1MDDL7BZ5EgQ3T7TRmcqXoruJgksq1Pqso,0.17637467,568,509759
Poloniex.com,3,1GtWLZzM55ExRKm311vzdcr8hocDij4TxJ,0.17626321,508,529249
Poloniex.com,3,1ML91SEPcnDKBVMc28vmaBsUNMX1P5Ux4D,0.17548691,139,621461
Poloniex.com,3,17PPx4ieoVgJszFME6PTB5dw7of3vnGdBL,0.17535841,266,667405
Poloniex.com,3,12PndFZBmz3fdoyrxki32Y7KThHBu5H1M1,0.17438672,716,658596
Poloniex.com,3,14FwuUG5YnojvvjrdThCv7VmUVGA5K88Vn,0.17390644,589,594291
Poloniex.com,3,194mDj4muCkh9dYLAVcztJPgU7e91XWkXY,0.17358696,157,562841
Poloniex.com,3,16hi2mc9yvu16viQEBcSaJUvcuij9KFVdT,0.1733644,128,606714
Poloniex.com,3,19H1wazY57rD4jdKgHeg9bh9CPswrmHBXQ,0.17315482,658,668592
Poloniex.com,3,1JqPfFWi6rKcimaAC65T9Zgr8XhfZ61GG3,0.1724427,226,654926
Poloniex.com,3,1GaZodq3xjbp87WEba2S2gYPBSUiA4WbiW,0.17219864,166,593279
Poloniex.com,3,12frfPYeA2XZ2TgV6yHcWb2fmwxWwUFjkF,0.17185217,133,545988
Poloniex.com,3,1DREfNZV7oWcxuULB4L2kjjnNQEcZ6Peg8,0.17158691,216,516376
Poloniex.com,3,15S529nvA3PF9Xxqhxihi1JvT1jUyLSAdA,0.17141172,1275,552059
Poloniex.com,3,1NDv2Vf4nvAgcwk56PqXY1y5Y9V1DmtckK,0.17115415,281,640399
Poloniex.com,3,1RoricDWCLXjJwqXqDGJ2RB515WFSLqGP,0.17098423,143,582147
Poloniex.com,3,13fgywu3yGxfMkuT18xEABxUmVVGgpvjh9,0.17033582,142,542239
Poloniex.com,3,1BZNR6zrWzhY7m7WDVSVfkyBUnNprcpGKz,0.17,6,668644
Poloniex.com,3,1MZXvyJSKDGJXWKHnEpxcc6qBqsuSGPATf,0.16992078,126,546222
Poloniex.com,3,1QGVPzBdJziW8ZZud9r6o18TgkRWtsNRBg,0.16916262,187,668293
Poloniex.com,3,1iqXNJmU458rEjKH2B1vanXGMXUp7Gyfk,0.16904923,127,434695
Poloniex.com,3,1H9RNygBMY19KNAKf3DwAe8L8Tg3dyjTSG,0.16902794,236,627377
Poloniex.com,3,1G93dXGTUfbTz3PaLYrRvSDKoURHXm8D5B,0.16891567,152,623108
Poloniex.com,3,18AJbdMTPBdawz7nfLB2DCB8W8zzD4eUgw,0.16874584,160,617117
Poloniex.com,3,1KxVBErfjVe7U6ayWKTDkbpoJH927CpcjV,0.16856447,719,664490
Poloniex.com,3,1CqofDxmmQ9mtA5ZK9NLNkMzPQf14UUcKT,0.16854729,262,530744
Poloniex.com,3,1CAwUbVsGBsebptT1X1Febqec8FNTVxHhR,0.16784131,593,666692
Poloniex.com,3,1FBP53ay25coVN7swTAnnKE7iSMJn22Nwu,0.16652309,175,667701
Poloniex.com,3,1KQdzB8Co9aGjGEnSzbPJHbHBnnXZoK7dx,0.166264,187,657041
Poloniex.com,4,17jehYF3cTPmqnDUagQQUGWFrf2EQ4m2X6,0.16598067,153,528304
Poloniex.com,4,1NjmPmQ2YEXrckjSHqhKHyN3nuFBTEekDN,0.16589485,842,622012
Poloniex.com,4,192YA75dm7X318UcqADi62jQPTbSA8yTr1,0.16582586,132,650725
Poloniex.com,4,17PKYitHf9qdJBWo8Yf6QgM4wxrh8g8Yao,0.16572201,190,661654
Poloniex.com,4,17NwB8qxqjoMdJaFtkUNWgymicAQksE6Q8,0.16517005,177,570324
Poloniex.com,4,18K6h9zXyLdiCphdWXwBGqTKASHkDgvTft,0.16508415,206,644248
Poloniex.com,4,1CB3gwKyBfZTgtZ14L5GN1jEDF7KWtFXPH,0.1644635,256,584873
Poloniex.com,4,1Hfk1uoqrTD4xsCnonsmb1jwev9inPBgT3,0.16404861,131,536759
Poloniex.com,4,1Gwi5oR6AHsj8ACMs5qiAx8kCXab4gTqs2,0.16350952,166,529971
Poloniex.com,4,1BssdctM9DCKZ3a72X5GHSFXQuSW78Jm7o,0.16259474,127,629434
Poloniex.com,4,1ruzZ5XeJXspxZpsj6zxnFda2eKdaRPyL,0.16210184,947,630781
Poloniex.com,4,16dum7PxkNwRRtWhEhgAHsxibd78TZvh2C,0.16210066,121,545097
Poloniex.com,4,14mAYggNFJMXMVzwsSUUJGja5L68p24wab,0.1616611,222,521409
Poloniex.com,4,1DEsDYYCCMTf4r4C6vdRJwBk2X9nAFEimL,0.16116557,174,542330
Poloniex.com,4,1KEfqzAQMzcpuqyKsEameVMNdp4s8HWQWU,0.16014667,166,564141
Poloniex.com,4,1MaLjeHnT9zkYpeZ72CbAsssT4LZZRhWdZ,0.15922683,173,664634
Poloniex.com,4,1MTpboYp6bH3y9TBzgjDvoVcaGBg8EfyL,0.15872789,236,661921
Poloniex.com,4,12w4vwMZVt8d3D3tguQnYoSZXCxNQnhkmG,0.15821185,132,588160
Poloniex.com,4,1AdVKDBr4nUphnF7i2sqtf58dGJF34zL8v,0.15801022,402,509756
Poloniex.com,4,16TQ2jm5HKwXh8T18n6DFvHJr26SkzVrNY,0.15798197,141,528632
Poloniex.com,4,1PCcJtFacjRbwZd4zANR5i3DcGgF9QJCgK,0.1573551,247,623552
Poloniex.com,4,1Lb5LEXWDapZwud6Gszg1s4qEiDTJyZCxM,0.15712258,332,569953
Poloniex.com,4,1LJhKdrXYu8FodDSUPtvx6MzY7XptdM5Du,0.157,320,561530
Poloniex.com,4,14utzossg5x7Xt7UHLUZTi7Kfgf5iCzrM9,0.15642694,411,509753
Poloniex.com,4,168BczhH6Vioei3ZVhaJoj6VYKtwYP49xp,0.15503452,190,540123
Poloniex.com,4,1GMTQh9V4RqKvrdvyFg3dtTeZDvqyaWNnd,0.15442895,242,535760
Poloniex.com,4,14du1VLnUw6Z6EGiwRcu9Q3eLYBXJPD7Hd,0.15374367,173,668265
Poloniex.com,4,15UfEXvk2WnVDJxH6fxif3juCfyiX9rCwc,0.15250812,191,532873
Poloniex.com,4,1PHdFvrcLmgfuLtgwyAkWXXYm896yyiV21,0.15211908,168,594856
Poloniex.com,4,14xrkBHrmuq4v2PVUTKhdY8HVaXV5tjRGH,0.15200461,181,606651
Poloniex.com,4,18KZyVf355NUX6sx7iWygeZwTLA1LVsXeV,0.15169283,180,668150
Poloniex.com,4,196ZDxMaTq1wwhgbmpf5tv4dUYP5HzjZoz,0.15144484,123,510390
Poloniex.com,4,1D19qmZ7PtbJNwTF5VLfgnBXzBD3zZsh28,0.15130774,265,666582
Poloniex.com,4,1sgPvLJs5zBnvLgWYpwWvpRyHLHjxr7JP,0.15064928,214,661997
Poloniex.com,4,13fWcQbJKutiMUkYzVYsnGuSfbURvtmNXq,0.15057456,278,562135
Poloniex.com,4,1GXev66vn6qNm6pt7EzMpNR2KW1iJX2T6o,0.15038353,111,527651
Poloniex.com,4,1LLQWBuicWwytewxsRaKsL2db4KTcZ55Hm,0.15009855,250,661979
Poloniex.com,4,1MQDa5BMeNWuegmkyLhZwZf66EwPJDcuoP,0.14977949,134,584418
Poloniex.com,4,1EA5DDqU3j6hgVztDVmuMfXeN8ZSd5Qdsn,0.14964637,174,510388
Poloniex.com,4,1PpZHFX2rAgUjeRR6RY4G6fpbTaMyd9QYD,0.14795757,134,661929
Poloniex.com,4,148EBi4u29tNFvGx4ZdntpZtqGTUuHajvX,0.1470233,120,596769
Poloniex.com,4,1DDKmx9hmsAzmRedrCdpY8uc4JQW7MAAya,0.1467212,165,663450
Poloniex.com,4,1Nsw11HhFU6RgwpDi9RVXTLgXJzeG8cXxr,0.14671818,113,588160
Poloniex.com,4,1L4j5Ja6ShVWek1sSkYLu9yhLxcyjvDPkb,0.14632936,296,661967
Poloniex.com,4,1FHVovBuKWeudxLZigzfGZjv7z65dEuGjz,0.14557909,210,510384
Poloniex.com,4,1EztMe1T5erkuQ6pty6eKtWqvUzFmRmjtv,0.14484051,122,519080
Poloniex.com,4,14pkCrKS5NP4qPyhFsqL9MYXTkEc4fbQqf,0.14458193,145,620704
Poloniex.com,4,19S9rRcqyKV2G1qZf8zh9DXrTdKkpfvX43,0.14396047,181,527826
Poloniex.com,4,1AowK1WQGV2tGi4L3Q3XLXBpptqAhbxR5q,0.14389649,107,575348
Poloniex.com,4,1BcEezkD63AHESuQ6WfkNocWPXhqTu1zZQ,0.14370726,141,667779
Poloniex.com,4,1LoNqGYcPxDbcXvAi8URQf15eViuTzGDbR,0.14356902,123,511485
Poloniex.com,4,16uA2qPUy3vweWPfYmhxzennkbQJW6vKEZ,0.14247068,114,546409
Poloniex.com,4,1K8gUSE6E499wJnRxeeGqzrdVpax8hcw6q,0.14220898,178,579768
Poloniex.com,4,1DN6Bd32qnzVX2NdiVTEf6cvRdF24AAk9X,0.14166871,374,538597
Poloniex.com,4,1NoHFdb15u29bFtfsbN9aY2i3gm3zcphM6,0.14082917,115,661460
Poloniex.com,4,1iHa9XVoxZPjTLXPxZRgwfk8XvhdUtfKz,0.1407054,203,657487
Poloniex.com,4,13SAVVKouxcHG1QF1YKLDqvzSmrcNDEJxR,0.14035842,206,661989
Poloniex.com,4,1o2hHX3ktuRVHtrsAsSJsADu2d5kPCQzM,0.1403267,120,510524
Poloniex.com,4,1NTVNp7LYBbuobdxUsrmL9hJK7EVwewLSG,0.14007563,150,667896
Poloniex.com,4,1H7vNWj78BYDJZYhSFXpVFwmHBxMpP81JS,0.13923691,284,646731
Poloniex.com,4,1EjZXB14qjTTuwUvGkCUGiwz2eQr5ufv8z,0.13868704,135,575514
Poloniex.com,4,13AvAbMTM6Q6YQSqLKPLsEAsU3855oM8xt,0.13838638,394,635927
Poloniex.com,4,1LFQWox1ZSyXD3GdXbQF7r6RLoUkmdsJ44,0.13772197,161,667925
Poloniex.com,4,1GceNFE5y5XFCj9HVptVM7RXd2ari37Gq2,0.13730996,135,533091
Poloniex.com,4,12tF3PwiJ6twU4bB2wqsPKFQvHQtkpohic,0.13730727,311,668592
Poloniex.com,4,1EJ1VcjMH29kmEwwX9xMyzhHt5w89gDfQr,0.13721428,142,549719
Poloniex.com,4,1BCsPCPNZfcctvxM46tANnZABf2HqYEkuc,0.13678428,118,619457
Poloniex.com,4,1A6G2nogXaPtZRa7CrWevVk7n3HHXtEAiB,0.1364815,101,621045
Poloniex.com,4,1CFstc75PzrwQYAa2GySjZa1vriw5xDg22,0.13629966,125,606719
Poloniex.com,4,1Gw1os2VKzrURGE6e6jXV9MPEfJnrec2Lv,0.13624159,264,642869
Poloniex.com,4,1LF2P4gZc4TRzF68rxvcdYig33ZVzyPbGG,0.13572205,289,544341
Poloniex.com,4,1KwmtrhsMsbRiuxnWSwok67NwvB1grMbCp,0.13571189,259,659282
Poloniex.com,4,15fFwYi2uW3zheNhuc7pTgwwQA5pbR4UU3,0.1352488,115,665356
Poloniex.com,4,1LN6j7J1MCN17av3wrUWBkSuFxHsCfsXPp,0.13523578,157,516459
Poloniex.com,4,1GqJAjHNvY7tTH3Mzf83hZ1akcs93qWFP5,0.13500126,275,666299
Poloniex.com,4,1HJRYp2TRtBrNk167KRsPqV5yT564nBeqJ,0.1346811,142,515519
Poloniex.com,4,1DUynxoRqooTCvNqkJEWGnU3nWzoF8btsn,0.13450662,113,668423
Poloniex.com,4,1B1fiXzVpCNGqhhmgomZupBqNAQcrYrT6Y,0.13440723,149,597825
Poloniex.com,4,1N9ai2L6mokFfKUqYSn4U7AwkgFa7NEmDd,0.13439071,120,523675
Poloniex.com,4,1CRX7qhGMootvXCQi95apHDwToLJbhXLSH,0.13431419,147,622215
Poloniex.com,4,1NkjUa1kcNni93LpminGK2SGR8LugtLUEi,0.13415594,119,588205
Poloniex.com,4,18Va9YSW66A9jRvdK4eU6s8ncTMaHpHWkE,0.13400578,236,658861
Poloniex.com,4,1KhmHtsidQ7GaRXxAXBceGYKQ71jWmiJF2,0.13352524,744,667069
Poloniex.com,4,1N74ikhHZYKH6xg3WkxjKm7qTkvdxRbMQP,0.13338358,192,667896
Poloniex.com,4,13QByXtbgPw2wS4UKkRfQkpDbH4rbmD25Y,0.1332852,320,631931
Poloniex.com,4,1MtvF4pVceVZoNgpuebTXAitMx3kBmzAX4,0.13325861,90,640807
Poloniex.com,4,1BTx2Unr5fMTk41pvtRk6kwZwiBTmh7vQb,0.13307488,136,667623
Poloniex.com,4,1AGrixrAY2uGpzAN7fsBjyb83DEPXy3zM3,0.13256197,345,578621
Poloniex.com,4,1Jn4xp3kZcE3fSZi2P9jXggdjr8Qhv5YA7,0.13252933,104,579616
Poloniex.com,4,1HCEqzcFcQxxQBy5YqMC4XRGq1FGKZ6ad8,0.13237016,239,668418
Poloniex.com,4,15k84XDPNnBjfjy8ZnihNK4qrT6WwKU53Y,0.13204181,198,547336
Poloniex.com,4,1KX38h1N44nFC1LVdLDNrYR4fPZJ12XuCo,0.13204047,132,624624
Poloniex.com,4,1Ld7x2fyq5TEDfvtk8kWWNDkH3ck4tJL6f,0.13196504,158,620889
Poloniex.com,4,16oJxXxqYYnZru2WDAWv7YE6MUbNi2yQDJ,0.13174691,557,598651
Poloniex.com,4,1CVy24yJQu8JP1327eUBbkHW85BG57Zv34,0.13139498,182,575182
Poloniex.com,4,1JREhQk9jRuP4Pr3sC9wBeDDNB73z1mXMR,0.13138731,698,569532
Poloniex.com,4,16PegV4aeBL844hL5gzXNDNBqZUWGMRHTW,0.13137881,95,493932
Poloniex.com,4,1Bdiw2hZiDwfTTTCbRL5thNrxPLm2gNhbG,0.13119365,221,667469
Poloniex.com,4,1EHeSghMbanZhBTbVEypzRxRGN2JyhoFtm,0.13110578,105,554457
Poloniex.com,4,1NwXdeGfV6t9s3HCHWpJbZzMie6EXi7MGu,0.13109557,428,509503
Poloniex.com,5,1AVnZZsLUJ9erSDcsVqJkEkMUWKonX2hC2,0.13088911,155,667623
Poloniex.com,5,13RK8SigWzoPnSsdeBHAjo6NMvCnUudbD6,0.13048253,140,667896
Poloniex.com,5,1GuiU5ppo3tiZHPaFTWGmf3Evr6UZswfax,0.13039391,164,540327
Poloniex.com,5,1GtfKb8PWW1PwMdiQTuUQzXnMqa9E7rAae,0.12960805,111,524089
Poloniex.com,5,12WzwiMfguCBzyM4m578RLQ9bDouTQTZNb,0.12900483,119,667896
Poloniex.com,5,1HXzQRVRswLYC1F9TZEPJbuNoAifFn9xRL,0.12869847,133,626383
Poloniex.com,5,1L1yK3J8BSAhKy9oBWLQVuv9mRsc9Cw415,0.12864961,265,509502
Poloniex.com,5,197dXunBFXBY32henD4r5Mpi1CNJKnuPyG,0.12852068,1248,631495
Poloniex.com,5,1N6trhNeRiZvkG859dwPrzoe5rToYEw8Bf,0.12850897,112,585036
Poloniex.com,5,17x1tJEMCndcC1kiHKP9sk4HoDQ5FmPMaG,0.12809259,371,615719
Poloniex.com,5,19Qn5EPVUFnAqRnBN1VsttY8Do6LRwYPuT,0.12750464,142,646220
Poloniex.com,5,1L4MGnvTtzy1STnqtPP5yg5tttHHenAEq,0.12719215,216,542167
Poloniex.com,5,19Yn8g9jgEbgtCgsAbE6zNsTM6TXYJcS8G,0.12702916,116,665556
Poloniex.com,5,1Gd4HoD78XzsWUeXuUs8TxXbAt5hqoWm2U,0.127,37,668639
Poloniex.com,5,17rcCwphrGqE1bpcjanHvusBUgdqRPL4S,0.12649898,99,510669
Poloniex.com,5,1AgfKk6kWRvE7kkdnCv4gwJksfBXwnmg3T,0.12576109,134,510389
Poloniex.com,5,1NDUCvh6zwK3rGw5D9BDvdt2zMaXC2sjce,0.1252692,965,668594
Poloniex.com,5,1BfSt9Dfcso3sHqAzMhicwVrbtv5khfBsa,0.12518104,301,513908
Poloniex.com,5,1Eer3zeEcZhMZTmynxEDxjrkdbQBbpp7ek,0.12463095,186,661989
Poloniex.com,5,15bcPp8dr3C2TZETN1SfogCyBGUytVMg7d,0.12455614,119,657662
Poloniex.com,5,1DgvWXvqANiF9gCF2zYekZZ6nq91LWoRRj,0.12450963,239,666960
Poloniex.com,5,1G4JYwNtj2XgLa7QahoguN7HaBbMvoYGLL,0.12441207,118,600232
Poloniex.com,5,1EzQP2uM5Nc8LGWstE765dsxDdey6V7VcH,0.12380207,229,646220
Poloniex.com,5,16kMZYXXyWJ9pJkn2DwqW2YazQhZbLxzkG,0.12355209,91,524238
Poloniex.com,5,1FEA8FMRzYTKWTQN4AcXshP4KYTmZ3RujP,0.12312294,272,667781
Poloniex.com,5,17p8VTN1zRZwmGwWWq99KajW3dAjxdNZvi,0.12289982,130,668500
Poloniex.com,5,1MV3u61Yt3txwndBDFySqRUK5pK25Ky1so,0.12280602,223,525299
Poloniex.com,5,1H7DrSzny1a7rjqpuGDGitYtqs7q3rqA5C,0.12223318,135,526049
Poloniex.com,5,1NmaeSp5aj5urDJMfJu2YwJ6Q77qsq9qcC,0.12190563,128,510384
Poloniex.com,5,14E4W72f8k4AfZWzFY7Q1i3eziPk3F8erv,0.12124708,237,654637
Poloniex.com,5,1FKB9t3Nxg5aN4DnCanv4KxzhgQvMVxthr,0.12077295,133,668293
Poloniex.com,5,14apG7i3yskLGtU2hxVJfxqmrsZHSm5mFi,0.12063397,351,541375
Poloniex.com,5,1D7PXhLDWokiet8htC92484fP3txr8bZja,0.12059082,263,552097
Poloniex.com,5,1diGAs7xLJaJeR8AUj2DJS7EyEPw26HL4,0.12050693,108,520812
Poloniex.com,5,1KfzbzovsCfW52iqfGYHxrY2p6pimTpYFW,0.12049854,110,525584
Poloniex.com,5,14YMnVJKgHRpTrVVDo6PcEHTweFvBx3mwJ,0.12043176,110,521350
Poloniex.com,5,15oM9fX6676uZrp3jqfxPCo54sbbwPVYVB,0.12002491,321,514027
Poloniex.com,5,1JQYd1pnwWSC435WkhyGoj5JqjBBWkkF6W,0.11994835,373,621045
Poloniex.com,5,1LNacxuAPf5NEXeeAQceiKpR5RbFgeN1AE,0.11970164,255,668447
Poloniex.com,5,1A39yxHxdHbBNmEYg6FcsEKPGrUCs3vniw,0.11961054,103,615592
Poloniex.com,5,12kitn13yECG85FeHyhQUDoBAt82ipBTgL,0.11946827,273,530173
Poloniex.com,5,15afA452Cqbd7jk5iDAoAygGBQFHEM3fTY,0.11894931,92,523673
Poloniex.com,5,1AHjDSy4dDmbMiqGMzjikGBfp7Yxgm4GUM,0.11857092,130,655862
Poloniex.com,5,1DQnrMfbmBPyMRgQwuLCewePBsZnNJA2WD,0.11856345,115,668476
Poloniex.com,5,1zaf8mRPixUEb9K9jgYpzebRMDJc1zKge,0.11832303,85,643012
Poloniex.com,5,1LhsCdoWbMkMJYLd16t2KVHa1wssqhsrHK,0.11794448,139,649294
Poloniex.com,5,1KnP354uqmUeupPFfaHXcemvPGFLWekYjJ,0.1179,1191,484700
Poloniex.com,5,1F1meaNNVDMMkoVp5mWiY1N31qHd5hT6U8,0.1177853,373,661679
Poloniex.com,5,1E9Vmjh7Y38CScUtZ76NJ5M2FomUZgNiPk,0.11757289,127,667925
Poloniex.com,5,1LhU6geYKnD6s8qwcB2Mp3nJqWtNevG6hX,0.11736801,294,648194
Poloniex.com,5,1CeDzPrCzimPaKyRB9dzS65odB31Q9kS3j,0.11712322,228,542920
Poloniex.com,5,1Mdk5DPH247JBM2eLn7C3YnkbLqAqF1ump,0.11688101,120,667196
Poloniex.com,5,18JCHCybAuuVm19DooHnhP9QmVUm46GQVD,0.11688086,117,667196
Poloniex.com,5,1JPhEyXQZpnzpPaBFoSjuFYbmcJ5iTad5S,0.11647939,479,509503
Poloniex.com,5,1Btov7FzHc1NAhq4K8psxkSsyJsSkMuRin,0.11593834,146,660000
Poloniex.com,5,1JD6ZKkv943jGdvFfCE7ru8AeNfcdkHeiN,0.11558566,88,612739
Poloniex.com,5,1EVVn2Bc23rZri4oK7YrwxQa3bRudweBrZ,0.11557013,331,517959
Poloniex.com,5,1JXaxp28mJXLbMYkPKsQWygwh7MaqVpU2m,0.11553886,131,665877
Poloniex.com,5,17GV156vbwFXSwmrB7ENPQ2FJQrZcPxqhT,0.11549608,487,668221
Poloniex.com,5,13bwNCo6SN623vHqeMFu1v3BpEXywn4QzT,0.11517837,94,521456
Poloniex.com,5,1DPcnFbsrZ9QQWdkoTKJuWVPHvSwpF3CDC,0.11504828,86,520533
Poloniex.com,5,1DeoSAgLFRrmytLggzjfcpg3wYkyLQd1DL,0.11501271,178,648197
Poloniex.com,5,1DSoyQm467mrufkgfFGJKwubdysQAahrUZ,0.11483071,100,666170
Poloniex.com,5,1HdbeoJbFXBhjr2GJARTKzGgPruXHbs5Y7,0.11430585,231,667938
Poloniex.com,5,1Fo6oWMz3QRhpnqwrAnJjo4Cczuhup2HaW,0.11421412,89,510667
Poloniex.com,5,1BZpaG8N3XkwaHD1U1WroA8ZzdowJbD8nT,0.11395978,200,650935
Poloniex.com,5,1HMeNvoSoXsZ6YkEKEPpXi9mMbxAT8DqZq,0.11392743,178,523699
Poloniex.com,5,1CuxFuXh1vFJEqecLJ7gFKd8wuGedABjHf,0.11387949,281,509502
Poloniex.com,5,1MFcmgyUP4gMCsh964XBFduJYDMBBtkzdV,0.11373771,154,624158
Poloniex.com,5,1Jkkvq7s9qcFQCQr1N9FzVyN96V7ocMFj5,0.11362916,121,510526
Poloniex.com,5,18BDEgPooNNEUqX2tKAW2zW5j6shZAMXjQ,0.1136272,123,667972
Poloniex.com,5,15R2m6eUs2bhwVPMgPT3rbyemJGEvoxMRv,0.11354036,396,630187
Poloniex.com,5,19mjjocFuej5N9CgPMPSFJPbpkmUPet4uk,0.11353417,419,509148
Poloniex.com,5,1Q4kbSSVp65qA8G3ax62MVMwBVdutiMUQj,0.11334505,114,596023
Poloniex.com,5,1BTGoEBvGNch93p99AZrVy443hstKVpzVZ,0.11233162,120,584737
Poloniex.com,5,1PQ4nmgCqHHYYHv9mujz6M2grTXK3nvkeE,0.11207436,151,530569
Poloniex.com,5,19y2jkQw6cAaALPR6fUpUsx6HQoRiNFDpJ,0.11203203,107,667963
Poloniex.com,5,1Dh9UJqr2DR7fxRMRk3SBd9uhnNC5KDfb6,0.11196617,189,532596
Poloniex.com,5,1FQ5fp9AjEZwW59xR4zQGLcVMgo3A5yYQw,0.11190968,277,634500
Poloniex.com,5,1CAsFWFFs9LSCQGNFpuTgsgaqmLyo9KCYh,0.11187826,94,665877
Poloniex.com,5,1BvxJG1uxoq2tQC3WY1UVKGZqLrg9MS54J,0.11163579,116,598688
Poloniex.com,5,1N2bZKtT5m6rvbyBgEvWWwqwmvepQiSs9z,0.11150617,355,513959
Poloniex.com,5,1PRyw53HA9iWM74n1kxP44LnnqqdL71buB,0.11133826,108,667896
Poloniex.com,5,1PWvHP9Q8R8z6KYSR7fKYamo6bhoHb2ejw,0.11121741,373,597825
Poloniex.com,5,1HYiG9oGKp3oHMvynsEvZVCzpAgynrTgQU,0.11109298,440,544341
Poloniex.com,5,1HbKkKjvnfB9DjvAyt5rGFmhGtYQPrVAnL,0.11102759,108,650029
Poloniex.com,5,19FTfCcbaBjxVwXfAkkP59QjQ3Dv9AgQm,0.11090028,138,592130
Poloniex.com,5,1ZjDtFNaZnXrmRPxD8jq8VWC5Zbeg1ENf,0.11087018,1012,540380
Poloniex.com,5,1Gc3zB9AnA4GxM1Ps3vCFqkmeiczoJfDS9,0.11082608,131,573976
Poloniex.com,5,1C3hrGgyH7FpVrhDgnyK8tCC5YNZw4gB1B,0.11063676,382,632887
Poloniex.com,5,1MnKL7h3uH6LuuR1Fueqs83WVoD4ToEFcg,0.11036227,96,578570
Poloniex.com,5,15Pm8EhbH6tLTBu8TSy37r13yZVeQjS9Te,0.11012049,83,520820
Poloniex.com,5,1AU8pfq8qU5BtcYXq5diwQrxaF5zWkD6Ux,0.10987914,149,663026
Poloniex.com,5,1AdZrGjzsEiE2ivWC3Ljuzke8yVYyA7mr1,0.10987473,83,529125
Poloniex.com,5,1FesZioGMi4ru7FjQRAzNWknafGF3q98vn,0.10985959,737,509149
Poloniex.com,5,1MJWVeYv8rQFvJEuNBKTpsmxH6A9ZBDpMG,0.10980259,225,647707
Poloniex.com,5,1CsttWHzibGwT8S6AEC7a3CBj8QbyrEp7a,0.10951806,148,668360
Poloniex.com,5,1CrQnnvuhPW2wEz5MFRNWETxJf6T4GjzeS,0.10946371,231,668156
Poloniex.com,5,1NkTz79e6ppW2ZVAvsUw54qCPxKpvvaff,0.10943214,137,667896
Poloniex.com,5,1GvipFm5dgJWoQm9yTVPHHGf9wUqGdgosV,0.10942285,98,621919
Poloniex.com,6,194XftcHVDWu1xGqrEhF8y3VsCdZGnqiAY,0.10940946,122,534841
Poloniex.com,6,14bPxenf2Lrk3GVYiMjqMyZxasvyLjrWxs,0.10922793,99,577566
Poloniex.com,6,12kHYDKunsEHG2vchjxk5tzRbEf3ofLaDF,0.10896185,130,516072
Poloniex.com,6,1PjC6nQN8Hy6LAfeYbxTL2iTchQFaVQb3E,0.10875813,120,532389
Poloniex.com,6,16ozAtJN3WZhU5qYuBrZpiG1DbCJgfvgit,0.1086332,225,661989
Poloniex.com,6,1F9LmUyd1V12LDj17eTEGXW57ZoWhddobj,0.10819971,90,667896
Poloniex.com,6,132bx9m5DUy7uTMwyFWcn7Lmg1FP3mMrud,0.10817681,508,509502
Poloniex.com,6,1nsDYiqv5Vy5FtJgSGgqZbixwDh8hb4wy,0.10787202,214,600617
Poloniex.com,6,1Btj6N6kpWkt73kV1nyGSWat6JXFjhu1AV,0.10783039,72,646220
Poloniex.com,6,17fQ9Nnr78LXuVFzuJPGZfdEN5EpDw7V2A,0.10776081,85,628777
Poloniex.com,6,1st9a2Z3ZcbThkiX5rMBrHQk6WFgskVNH,0.10702771,148,667682
Poloniex.com,6,15Yz15TAdUQ17CUn2m2nHpob3uc7HTk93V,0.10689459,268,640229
Poloniex.com,6,17DL2x6LjVcx3JELg68ugeyYJTAhWLaWgn,0.10680968,73,557687
Poloniex.com,6,1HirL7bffPcvEjcSJ4xb9MRQ2Xw4brKRxA,0.10677695,214,524129
Poloniex.com,6,1McZZ44Wz9c5uhrWSY6ci9HrevBnKEdJKY,0.10651612,76,510389
Poloniex.com,6,12UCXkDLpkpEF16P6UWw9JhMjsbBFtuXHx,0.10649864,259,510389
